method,frame,lpips,temporal_mse,tlpips_delta
Direction C Hybrid,002/00000070,0.08613567054271698,0.00025937348254956305,0.07871086895465851
Direction C Hybrid,002/00000071,0.08762113749980927,0.0002669771492946893,0.08302108943462372
Direction C Hybrid,002/00000072,0.08547012507915497,0.0002680453471839428,0.0791938453912735
Direction C Hybrid,002/00000073,0.08703318238258362,0.0002735173620749265,0.08525365591049194
Direction C Hybrid,002/00000074,0.09142988920211792,0.00027586868964135647,0.08362283557653427
Direction C Hybrid,002/00000075,0.08963001519441605,0.0002724404912441969,0.08934997022151947
Direction C Hybrid,002/00000076,0.08914654701948166,0.00026260429876856506,0.0859237089753151
Direction C Hybrid,002/00000077,0.09580802172422409,0.00027009702171199024,0.0902087539434433
Direction C Hybrid,002/00000078,0.08828924596309662,0.0002725404337979853,0.08819141238927841
Direction C Hybrid,002/00000079,0.09730584919452667,0.0002790865837596357,0.08853380382061005
Direction C Hybrid,002/00000080,0.09704603999853134,0.0002951612405013293,0.09595520049333572
Direction C Hybrid,002/00000081,0.10068795084953308,0.00029053338221274316,0.09989112615585327
Direction C Hybrid,002/00000082,0.10148826986551285,0.0002875987265724689,0.09970048069953918
Direction C Hybrid,002/00000083,0.10851003229618073,0.00030247907852753997,0.09970240294933319
Direction C Hybrid,002/00000084,0.10256853699684143,0.00029773733695037663,0.10427549481391907
Direction C Hybrid,002/00000085,0.09998641908168793,0.00025790161453187466,0.09833240509033203
Direction C Hybrid,002/00000086,0.08253823220729828,0.00021391270274762064,0.0871763750910759
Direction C Hybrid,002/00000087,0.09624543786048889,0.00023008286370895803,0.08435837924480438
Direction C Hybrid,002/00000088,0.09321446716785431,0.00026341949705965817,0.09396658092737198
Direction C Hybrid,002/00000089,0.1081414744257927,0.0002654091513250023,0.09925138205289841
Direction C Hybrid,002/00000090,0.09596509486436844,0.0002725670055951923,0.09571564197540283
Direction C Hybrid,002/00000091,0.09312034398317337,0.0002397113130427897,0.08770710229873657
Direction C Hybrid,002/00000092,0.09428925812244415,0.0002174139954149723,0.08729710429906845
Direction C Hybrid,002/00000093,0.09567517787218094,0.00023034428886603564,0.09032057225704193
Direction C Hybrid,002/00000094,0.09693659842014313,0.0002468239690642804,0.09157112240791321
Direction C Hybrid,002/00000095,0.1023440882563591,0.0002652944531291723,0.09366676211357117
Direction C Hybrid,002/00000096,0.09199145436286926,0.00026568828616291285,0.08845358341932297
Direction C Hybrid,002/00000097,0.10759961605072021,0.0002738742623478174,0.09489757567644119
Direction C Hybrid,002/00000098,0.11008510738611221,0.00029063838883303106,0.10349781066179276
Direction C Hybrid,002/00000099,0.1154102310538292,0.0003103333874605596,0.10519848018884659
